image_path,target
classifier_dataset/train\Cardboard\0-55_jpg.rf.6240927d28fcefc128304526c4912a8c_1272.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.6240927d28fcefc128304526c4912a8c_1273.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.6240927d28fcefc128304526c4912a8c_1274.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.6240927d28fcefc128304526c4912a8c_1275.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1276.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1277.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1278.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1279.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1280.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1281.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1282.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1283.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1284.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1285.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1286.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1287.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1288.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1289.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1290.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1291.jpg,1
classifier_dataset/train\Cardboard\0-55_jpg.rf.f9d96206d84eaa215c885024e734a56d_1292.jpg,1
classifier_dataset/train\Cardboard\0-58_jpg.rf.06fb54727384ff368483c12e028a6ca0_11503.jpg,1
classifier_dataset/train\Cardboard\0-58_jpg.rf.06fb54727384ff368483c12e028a6ca0_11504.jpg,1
classifier_dataset/train\Cardboard\0-58_jpg.rf.56ede7756641c47e2344d506142d9c7a_6193.jpg,1
classifier_dataset/train\Cardboard\0-58_jpg.rf.56ede7756641c47e2344d506142d9c7a_6194.jpg,1
classifier_dataset/train\Cardboard\0-58_jpg.rf.f4ebdb679f0cdacde027163dcd0fedfd_4612.jpg,1
classifier_dataset/train\Cardboard\0-58_jpg.rf.f4ebdb679f0cdacde027163dcd0fedfd_4613.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8953.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8954.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8955.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8956.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8957.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8958.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8959.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8960.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8961.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8962.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8963.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8964.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8965.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8966.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8968.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8969.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8970.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8971.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.85a9a784a1d2cc38a3b82ab9e7bbaa4f_8972.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_941.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_942.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_943.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_944.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_945.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_946.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_947.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_948.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_949.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_950.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_951.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_952.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_953.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_954.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_956.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_957.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_958.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_959.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.bfef38642999ed017b1c661e22b208e6_960.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6463.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6464.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6465.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6466.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6467.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6468.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6469.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6470.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6471.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6472.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6473.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6474.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6475.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6476.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6478.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6479.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6480.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6481.jpg,1
classifier_dataset/train\Cardboard\000024_jpg.rf.ff56bff3ad4f95800dfeaf1b78d25c13_6482.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.2cea1c7620e341f4713ab2535d8392a7_5603.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.2cea1c7620e341f4713ab2535d8392a7_5604.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.2cea1c7620e341f4713ab2535d8392a7_5605.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.2cea1c7620e341f4713ab2535d8392a7_5606.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.2cea1c7620e341f4713ab2535d8392a7_5607.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.2cea1c7620e341f4713ab2535d8392a7_5608.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.2cea1c7620e341f4713ab2535d8392a7_5610.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.2cea1c7620e341f4713ab2535d8392a7_5611.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.70008459cfadfd0044ac777f2355355e_8867.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.70008459cfadfd0044ac777f2355355e_8868.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.70008459cfadfd0044ac777f2355355e_8869.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.70008459cfadfd0044ac777f2355355e_8870.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.70008459cfadfd0044ac777f2355355e_8871.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.70008459cfadfd0044ac777f2355355e_8872.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.70008459cfadfd0044ac777f2355355e_8874.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.70008459cfadfd0044ac777f2355355e_8875.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.bc9a2fcae9f3e8a47cf68e2f5e1a7e49_1060.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.bc9a2fcae9f3e8a47cf68e2f5e1a7e49_1061.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.bc9a2fcae9f3e8a47cf68e2f5e1a7e49_1062.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.bc9a2fcae9f3e8a47cf68e2f5e1a7e49_1063.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.bc9a2fcae9f3e8a47cf68e2f5e1a7e49_1064.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.bc9a2fcae9f3e8a47cf68e2f5e1a7e49_1065.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.bc9a2fcae9f3e8a47cf68e2f5e1a7e49_1067.jpg,1
classifier_dataset/train\Cardboard\000025_jpg.rf.bc9a2fcae9f3e8a47cf68e2f5e1a7e49_1068.jpg,1
classifier_dataset/train\Cardboard\000033_jpg.rf.10ed6720e87e316f339824b7c1202f18_6173.jpg,1
classifier_dataset/train\Cardboard\000033_jpg.rf.10ed6720e87e316f339824b7c1202f18_6188.jpg,1
classifier_dataset/train\Cardboard\000033_jpg.rf.a6c5b15145bb6b1ec74f0146b0b7e606_10131.jpg,1
classifier_dataset/train\Cardboard\000033_jpg.rf.a6c5b15145bb6b1ec74f0146b0b7e606_10146.jpg,1
classifier_dataset/train\Cardboard\000033_jpg.rf.dfd0ebca117a7f7419f592650b346c9c_3143.jpg,1
classifier_dataset/train\Cardboard\000033_jpg.rf.dfd0ebca117a7f7419f592650b346c9c_3158.jpg,1
classifier_dataset/train\Cardboard\000036_jpg.rf.2fe74fe84fe857c27744ec973e0b9186_9812.jpg,1
classifier_dataset/train\Cardboard\000036_jpg.rf.61da512e31c6241fc5d4d9ceb97252e9_371.jpg,1
classifier_dataset/train\Cardboard\000036_jpg.rf.8825f78c7d47c085c13d9526917dc4a7_3263.jpg,1
classifier_dataset/train\Cardboard\000038_jpg.rf.5d124b2ee9dbdc9a26ee7c0dbbd143c9_10112.jpg,1
classifier_dataset/train\Cardboard\000038_jpg.rf.5d124b2ee9dbdc9a26ee7c0dbbd143c9_10113.jpg,1
classifier_dataset/train\Cardboard\000038_jpg.rf.6bb64b111dd05e9be3b73ea1da0df745_3958.jpg,1
classifier_dataset/train\Cardboard\000038_jpg.rf.6bb64b111dd05e9be3b73ea1da0df745_3959.jpg,1
classifier_dataset/train\Cardboard\000038_jpg.rf.e696644aea7e2521afa6a9d374671be3_2230.jpg,1
classifier_dataset/train\Cardboard\000038_jpg.rf.e696644aea7e2521afa6a9d374671be3_2231.jpg,1
classifier_dataset/train\Cardboard\000040_jpg.rf.2c27049a7d3e4444a35b69e5ba6a9c9a_2248.jpg,1
classifier_dataset/train\Cardboard\000040_jpg.rf.2c27049a7d3e4444a35b69e5ba6a9c9a_2249.jpg,1
classifier_dataset/train\Cardboard\000040_jpg.rf.2c27049a7d3e4444a35b69e5ba6a9c9a_2250.jpg,1
classifier_dataset/train\Cardboard\000040_jpg.rf.355d82a49dce136a94613052b38bbea9_8592.jpg,1
classifier_dataset/train\Cardboard\000040_jpg.rf.355d82a49dce136a94613052b38bbea9_8593.jpg,1
classifier_dataset/train\Cardboard\000040_jpg.rf.355d82a49dce136a94613052b38bbea9_8594.jpg,1
classifier_dataset/train\Cardboard\000040_jpg.rf.e9460c2db8487f59afa5268768b5249f_9429.jpg,1
classifier_dataset/train\Cardboard\000040_jpg.rf.e9460c2db8487f59afa5268768b5249f_9430.jpg,1
classifier_dataset/train\Cardboard\000040_jpg.rf.e9460c2db8487f59afa5268768b5249f_9431.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1539.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1555.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1556.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1565.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1566.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1586.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1588.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1596.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1598.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1610.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1611.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8354.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8370.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8371.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8380.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8381.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8401.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8403.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8411.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8413.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8425.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8426.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10920.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10936.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10937.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10946.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10947.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10967.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10969.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10977.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10979.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10991.jpg,1
classifier_dataset/train\Cardboard\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10992.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5564.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5565.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5568.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5569.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5571.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5572.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5580.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5583.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5584.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5585.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5593.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7824.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7825.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7828.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7829.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7831.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7832.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7840.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7843.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7844.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7845.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7853.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1793.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1794.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1797.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1798.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1800.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1801.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1809.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1812.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1813.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1814.jpg,1
classifier_dataset/train\Cardboard\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1822.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8210.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8211.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8212.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8213.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8214.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8215.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8216.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8217.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8218.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8219.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8220.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8221.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8222.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8223.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8224.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8225.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8226.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8227.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8228.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8255.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8256.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a9ac2a74321d648ec557618785676193_5510.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a9ac2a74321d648ec557618785676193_5511.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a9ac2a74321d648ec557618785676193_5512.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a9ac2a74321d648ec557618785676193_5513.jpg,1
classifier_dataset/train\Cardboard\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a9ac2a74321d648ec557618785676193_5514.jpg,1
